work_year,experience_level,salary,employee_residence,remote_ratio,company_size,company_location,company_location_name,company_location_continent,salary_binned,job_title,job_category
2022,Senior,220000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,146000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,68293,ES,On-Site,Medium,ES,Spain,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,36773,ES,On-Site,Medium,ES,Spain,Europe,0k-50k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,110000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Specialist,Specialized Roles
2022,Senior,70000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Specialist,Specialized Roles
2022,Entry,50000,US,Half-Remote,Large,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,120000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,95000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,150000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Intermediate,100000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,47280,ES,On-Site,Medium,ES,Spain,Europe,0k-50k,Data Scientist,Data Science & Analytics
2022,Senior,37824,ES,On-Site,Medium,ES,Spain,Europe,0k-50k,Data Scientist,Data Science & Analytics
2022,Senior,190000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Architect,Data Engineering & Infrastructure
2022,Senior,135000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Architect,Data Engineering & Infrastructure
2022,Senior,128000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,81500,US,On-Site,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,173000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,110000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,192000,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,120000,US,On-Site,Medium,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,115934,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,81666,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,120000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,95000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,190000,US,Full-Remote,Large,US,United States,North America,150k-200k,Principal Machine Learning Engineer,Machine Learning & AI
2022,Senior,194000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,129400,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,201000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Analyst,Data Science & Analytics
2022,Senior,89200,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,165000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,125000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,230000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Applied Scientist,Data Science & Analytics
2022,Senior,196000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Applied Scientist,Data Science & Analytics
2022,Intermediate,130000,US,On-Site,Medium,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2022,Intermediate,90000,US,On-Site,Medium,US,United States,North America,50k-100k,Machine Learning Engineer,Machine Learning & AI
2022,Intermediate,150000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Machine Learning Researcher,Machine Learning & AI
2022,Intermediate,100000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Machine Learning Researcher,Machine Learning & AI
2022,Intermediate,230000,US,On-Site,Medium,US,United States,North America,200k-250k,Machine Learning Engineer,Machine Learning & AI
2022,Intermediate,150000,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,153600,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,106800,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,130000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Machine Learning Researcher,Machine Learning & AI
2022,Intermediate,100000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Machine Learning Researcher,Machine Learning & AI
2022,Senior,216000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,144000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,180000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Intermediate,120000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Entry,160000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Entry,135000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,192500,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,152500,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,130000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,65000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,55000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,178750,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,160000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,63040,FR,Full-Remote,Medium,FR,France,Europe,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,52533,FR,Full-Remote,Medium,FR,France,Europe,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,165000,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Scientist,Machine Learning & AI
2022,Intermediate,135000,US,On-Site,Medium,US,United States,North America,100k-150k,Machine Learning Scientist,Machine Learning & AI
2022,Senior,170000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2022,Senior,125000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Analytics Engineer,Data Science & Analytics
2022,Senior,105000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,70000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,130000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,95000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,203500,US,On-Site,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,152000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,197430,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,134760,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,120000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,197000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,99000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,220000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,162000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,110446,LT,On-Site,Medium,LT,Lithuania,Europe,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,79178,LT,On-Site,Medium,LT,Lithuania,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,70186,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Science Consultant,Data Science & Analytics
2022,Intermediate,51716,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Science Consultant,Data Science & Analytics
2022,Senior,149040,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Architect,Data Engineering & Infrastructure
2022,Senior,113900,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Architect,Data Engineering & Infrastructure
2020,Intermediate,95000,US,On-Site,Medium,US,United States,North America,50k-100k,Business Data Analyst,Business Intelligence
2021,Senior,115000,US,Full-Remote,Small,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,171000,US,Full-Remote,Large,AU,Australia,Oceania,150k-200k,Data Analyst,Data Science & Analytics
2022,Entry,13000,AR,Full-Remote,Small,AR,Argentina,South America,0k-50k,Data Analytics Engineer,Data Science & Analytics
2022,Senior,100000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,78000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,120000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,95000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,110000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Specialist,Specialized Roles
2022,Senior,70000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Specialist,Specialized Roles
2022,Entry,50000,BE,Full-Remote,Small,US,United States,North America,50k-100k,Data Analytics Consultant,Data Science & Analytics
2022,Senior,185900,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,129300,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Intermediate,150000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Intermediate,100000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,230000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,154600,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,204500,US,On-Site,Medium,US,United States,North America,200k-250k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,142200,US,On-Site,Medium,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2022,Intermediate,160000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,75000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,47280,ES,On-Site,Medium,ES,Spain,Europe,0k-50k,Data Scientist,Data Science & Analytics
2022,Senior,37824,ES,On-Site,Medium,ES,Spain,Europe,0k-50k,Data Scientist,Data Science & Analytics
2022,Senior,213000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,152000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,120000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,110000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,70000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,227200,CA,Full-Remote,Medium,CA,Canada,North America,200k-250k,Machine Learning Software Engineer,Machine Learning & AI
2022,Senior,168000,CA,Full-Remote,Medium,CA,Canada,North America,150k-200k,Machine Learning Software Engineer,Machine Learning & AI
2021,Entry,20000,AS,On-Site,Medium,AS,American Samoa,Oceania,0k-50k,3D Computer Vision Researcher,Specialized Roles
2022,Intermediate,64090,DE,On-Site,Medium,DE,Germany,Europe,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,60938,DE,On-Site,Medium,DE,Germany,Europe,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,243000,US,Full-Remote,Medium,US,United States,North America,200k-250k,ML Engineer,Machine Learning & AI
2022,Senior,183000,US,Full-Remote,Medium,US,United States,North America,150k-200k,ML Engineer,Machine Learning & AI
